LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	MONTH	RATE	region
PA371500	37	171	"Surry County, NC"	Aug-10(p)	10.9	north carolina
CN371730	37	173	"Swain County, NC"	Aug-10(p)	10.1	north carolina
CN371750	37	175	"Transylvania County, NC"	Aug-10(p)	8.3	north carolina
CN371770	37	177	"Tyrrell County, NC"	Aug-10(p)	8.7	north carolina
PA371650	37	179	"Union County, NC"	Aug-10(p)	8.9	north carolina
CN371810	37	181	"Vance County, NC"	Aug-10(p)	12.2	north carolina
CN371830	37	183	"Wake County, NC"	Aug-10(p)	8	north carolina
CN371850	37	185	"Warren County, NC"	Aug-10(p)	11.3	north carolina
CN371870	37	187	"Washington County, NC"	Aug-10(p)	11	north carolina
CN371890	37	189	"Watauga County, NC"	Aug-10(p)	7.4	north carolina
CN371910	37	191	"Wayne County, NC"	Aug-10(p)	8.3	north carolina
PA371750	37	193	"Wilkes County, NC"	Aug-10(p)	12.6	north carolina
PA371600	37	195	"Wilson County, NC"	Aug-10(p)	12.2	north carolina
CN371970	37	197	"Yadkin County, NC"	Aug-10(p)	8.9	north carolina
CN371990	37	199	"Yancey County, NC"	Aug-10(p)	10.1	north carolina
CN380010	38	1	"Adams County, ND"	Aug-10(p)	2.3	north dakota
CN380030	38	3	"Barnes County, ND"	Aug-10(p)	4.8	north dakota
CN380050	38	5	"Benson County, ND"	Aug-10(p)	4.9	north dakota
CN380070	38	7	"Billings County, ND"	Aug-10(p)	2.6	north dakota
CN380090	38	9	"Bottineau County, ND"	Aug-10(p)	3.2	north dakota
CN380110	38	11	"Bowman County, ND"	Aug-10(p)	2.5	north dakota
CN380130	38	13	"Burke County, ND"	Aug-10(p)	2.8	north dakota
PA380250	38	15	"Burleigh County, ND"	Aug-10(p)	3	north dakota
CN380170	38	17	"Cass County, ND"	Aug-10(p)	3.4	north dakota
CN380190	38	19	"Cavalier County, ND"	Aug-10(p)	2.9	north dakota
CN380210	38	21	"Dickey County, ND"	Aug-10(p)	3	north dakota
CN380230	38	23	"Divide County, ND"	Aug-10(p)	3.1	north dakota
CN380250	38	25	"Dunn County, ND"	Aug-10(p)	3.7	north dakota
CN380270	38	27	"Eddy County, ND"	Aug-10(p)	4.2	north dakota
CN380290	38	29	"Emmons County, ND"	Aug-10(p)	6.7	north dakota
CN380310	38	31	"Foster County, ND"	Aug-10(p)	3.1	north dakota
CN380330	38	33	"Golden Valley County, ND"	Aug-10(p)	2.4	north dakota
CN380350	38	35	"Grand Forks County, ND"	Aug-10(p)	3.6	north dakota
CN380370	38	37	"Grant County, ND"	Aug-10(p)	3.7	north dakota
CN380390	38	39	"Griggs County, ND"	Aug-10(p)	2.8	north dakota
CN380410	38	41	"Hettinger County, ND"	Aug-10(p)	3.4	north dakota
CN380430	38	43	"Kidder County, ND"	Aug-10(p)	5.5	north dakota
CN380450	38	45	"LaMoure County, ND"	Aug-10(p)	3.2	north dakota
CN380470	38	47	"Logan County, ND"	Aug-10(p)	3.5	north dakota
CN380490	38	49	"McHenry County, ND"	Aug-10(p)	3.6	north dakota
CN380510	38	51	"McIntosh County, ND"	Aug-10(p)	4.1	north dakota
CN380530	38	53	"McKenzie County, ND"	Aug-10(p)	2.6	north dakota
CN380550	38	55	"McLean County, ND"	Aug-10(p)	3.7	north dakota
CN380570	38	57	"Mercer County, ND"	Aug-10(p)	3.2	north dakota
CN380590	38	59	"Morton County, ND"	Aug-10(p)	3.6	north dakota
CN380610	38	61	"Mountrail County, ND"	Aug-10(p)	2.9	north dakota
CN380630	38	63	"Nelson County, ND"	Aug-10(p)	3.6	north dakota
CN380650	38	65	"Oliver County, ND"	Aug-10(p)	3.4	north dakota
CN380670	38	67	"Pembina County, ND"	Aug-10(p)	5.7	north dakota
CN380690	38	69	"Pierce County, ND"	Aug-10(p)	4.5	north dakota
CN380710	38	71	"Ramsey County, ND"	Aug-10(p)	3.4	north dakota
CN380730	38	73	"Ransom County, ND"	Aug-10(p)	4.5	north dakota
CN380750	38	75	"Renville County, ND"	Aug-10(p)	2.9	north dakota
CN380770	38	77	"Richland County, ND"	Aug-10(p)	4.1	north dakota
CN380790	38	79	"Rolette County, ND"	Aug-10(p)	12.8	north dakota
CN380810	38	81	"Sargent County, ND"	Aug-10(p)	5	north dakota
CN380830	38	83	"Sheridan County, ND"	Aug-10(p)	3.7	north dakota
CN380850	38	85	"Sioux County, ND"	Aug-10(p)	6.3	north dakota
CN380870	38	87	"Slope County, ND"	Aug-10(p)	2.8	north dakota
CN380890	38	89	"Stark County, ND"	Aug-10(p)	2.3	north dakota
CN380910	38	91	"Steele County, ND"	Aug-10(p)	2.3	north dakota
CN380930	38	93	"Stutsman County, ND"	Aug-10(p)	3.2	north dakota
CN380950	38	95	"Towner County, ND"	Aug-10(p)	3	north dakota
CN380970	38	97	"Traill County, ND"	Aug-10(p)	4.2	north dakota
CN380990	38	99	"Walsh County, ND"	Aug-10(p)	5.2	north dakota
PA380200	38	101	"Ward County, ND"	Aug-10(p)	2.8	north dakota
CN381030	38	103	"Wells County, ND"	Aug-10(p)	3.6	north dakota
CN381050	38	105	"Williams County, ND"	Aug-10(p)	2	north dakota
CN390010	39	1	"Adams County, OH"	Aug-10(p)	13.1	ohio
PS390100	39	3	"Allen County, OH"	Aug-10(p)	10.3	ohio
CN390050	39	5	"Ashland County, OH"	Aug-10(p)	10.4	ohio
PS390110	39	7	"Ashtabula County, OH"	Aug-10(p)	11.6	ohio
PA391950	39	9	"Athens County, OH"	Aug-10(p)	9.7	ohio
CN390110	39	11	"Auglaize County, OH"	Aug-10(p)	8.7	ohio
PA392000	39	13	"Belmont County, OH"	Aug-10(p)	9	ohio
CN390150	39	15	"Brown County, OH"	Aug-10(p)	10.9	ohio
PS390120	39	17	"Butler County, OH"	Aug-10(p)	9.4	ohio
CN390190	39	19	"Carroll County, OH"	Aug-10(p)	11.6	ohio
CN390210	39	21	"Champaign County, OH"	Aug-10(p)	10.7	ohio
PS390250	39	23	"Clark County, OH"	Aug-10(p)	10	ohio
PA391800	39	25	"Clermont County, OH"	Aug-10(p)	9.6	ohio
CN390270	39	27	"Clinton County, OH"	Aug-10(p)	15.6	ohio
PS390390	39	29	"Columbiana County, OH"	Aug-10(p)	11.5	ohio
CN390310	39	31	"Coshocton County, OH"	Aug-10(p)	11.7	ohio
PA392100	39	33	"Crawford County, OH"	Aug-10(p)	11.4	ohio
CN390350	39	35	"Cuyahoga County, OH"	Aug-10(p)	10.1	ohio
PA391900	39	37	"Darke County, OH"	Aug-10(p)	9.5	ohio
CN390390	39	39	"Defiance County, OH"	Aug-10(p)	10.9	ohio
PA392950	39	41	"Delaware County, OH"	Aug-10(p)	6.9	ohio
PA392150	39	43	"Erie County, OH"	Aug-10(p)	8.4	ohio
PA392200	39	45	"Fairfield County, OH"	Aug-10(p)	8.4	ohio
CN390470	39	47	"Fayette County, OH"	Aug-10(p)	10.5	ohio
PS390400	39	49	"Franklin County, OH"	Aug-10(p)	8.3	ohio
CN390510	39	51	"Fulton County, OH"	Aug-10(p)	9.7	ohio
CN390530	39	53	"Gallia County, OH"	Aug-10(p)	10.2	ohio
PA391050	39	55	"Geauga County, OH"	Aug-10(p)	7.5	ohio
PS390450	39	57	"Greene County, OH"	Aug-10(p)	9.6	ohio
CN390590	39	59	"Guernsey County, OH"	Aug-10(p)	10.8	ohio
CN390610	39	61	"Hamilton County, OH"	Aug-10(p)	9.4	ohio
PA392250	39	63	"Hancock County, OH"	Aug-10(p)	8.6	ohio
CN390650	39	65	"Hardin County, OH"	Aug-10(p)	11	ohio
CN390670	39	67	"Harrison County, OH"	Aug-10(p)	10.9	ohio
CN390690	39	69	"Henry County, OH"	Aug-10(p)	10.2	ohio
CN390710	39	71	"Highland County, OH"	Aug-10(p)	15	ohio
CN390730	39	73	"Hocking County, OH"	Aug-10(p)	10.1	ohio
CN390750	39	75	"Holmes County, OH"	Aug-10(p)	6.7	ohio
PA392050	39	77	"Huron County, OH"	Aug-10(p)	11.3	ohio
CN390790	39	79	"Jackson County, OH"	Aug-10(p)	10.3	ohio
PA392300	39	81	"Jefferson County, OH"	Aug-10(p)	13.2	ohio
CN390830	39	83	"Knox County, OH"	Aug-10(p)	9.1	ohio
PS390520	39	85	"Lake County, OH"	Aug-10(p)	8.5	ohio
PA392350	39	87	"Lawrence County, OH"	Aug-10(p)	8.9	ohio
PA390200	39	89	"Licking County, OH"	Aug-10(p)	9	ohio
CN390910	39	91	"Logan County, OH"	Aug-10(p)	10.3	ohio
CN390930	39	93	"Lorain County, OH"	Aug-10(p)	9.9	ohio
CN390950	39	95	"Lucas County, OH"	Aug-10(p)	11.1	ohio
CN390970	39	97	"Madison County, OH"	Aug-10(p)	8.7	ohio
CN390990	39	99	"Mahoning County, OH"	Aug-10(p)	11.1	ohio
PA392400	39	101	"Marion County, OH"	Aug-10(p)	10.2	ohio
PA390500	39	103	"Medina County, OH"	Aug-10(p)	8.4	ohio
CN391050	39	105	"Meigs County, OH"	Aug-10(p)	14.2	ohio
CN391070	39	107	"Mercer County, OH"	Aug-10(p)	7.1	ohio
PA392450	39	109	"Miami County, OH"	Aug-10(p)	9.6	ohio
CN391110	39	111	"Monroe County, OH"	Aug-10(p)	13.1	ohio
CN391130	39	113	"Montgomery County, OH"	Aug-10(p)	10.7	ohio
CN391150	39	115	"Morgan County, OH"	Aug-10(p)	13.3	ohio
CN391170	39	117	"Morrow County, OH"	Aug-10(p)	9.1	ohio
PA392500	39	119	"Muskingum County, OH"	Aug-10(p)	12	ohio
CN391210	39	121	"Noble County, OH"	Aug-10(p)	13.3	ohio
CN391230	39	123	"Ottawa County, OH"	Aug-10(p)	9.9	ohio
CN391250	39	125	"Paulding County, OH"	Aug-10(p)	10.5	ohio
CN391270	39	127	"Perry County, OH"	Aug-10(p)	11.9	ohio
CN391290	39	129	"Pickaway County, OH"	Aug-10(p)	10.1	ohio
CN391310	39	131	"Pike County, OH"	Aug-10(p)	13.6	ohio
PS390670	39	133	"Portage County, OH"	Aug-10(p)	9.1	ohio
CN391350	39	135	"Preble County, OH"	Aug-10(p)	9.5	ohio
CN391370	39	137	"Putnam County, OH"	Aug-10(p)	8.4	ohio
CN391390	39	139	"Richland County, OH"	Aug-10(p)	10.7	ohio
PA392650	39	141	"Ross County, OH"	Aug-10(p)	10.7	ohio
PA392700	39	143	"Sandusky County, OH"	Aug-10(p)	9.4	ohio
PS390690	39	145	"Scioto County, OH"	Aug-10(p)	12.3	ohio
PA392800	39	147	"Seneca County, OH"	Aug-10(p)	10.3	ohio
CN391490	39	149	"Shelby County, OH"	Aug-10(p)	11	ohio
CN391510	39	151	"Stark County, OH"	Aug-10(p)	10.5	ohio
CN391530	39	153	"Summit County, OH"	Aug-10(p)	9.4	ohio
PS390710	39	155	"Trumbull County, OH"	Aug-10(p)	11.4	ohio
PA392850	39	157	"Tuscarawas County, OH"	Aug-10(p)	9.8	ohio
CN391590	39	159	"Union County, OH"	Aug-10(p)	8	ohio
CN391610	39	161	"Van Wert County, OH"	Aug-10(p)	11.2	ohio
CN391630	39	163	"Vinton County, OH"	Aug-10(p)	11.3	ohio
PA391850	39	165	"Warren County, OH"	Aug-10(p)	8.7	ohio
PA392900	39	167	"Washington County, OH"	Aug-10(p)	8.3	ohio
PA390650	39	169	"Wayne County, OH"	Aug-10(p)	8.9	ohio
CN391710	39	171	"Williams County, OH"	Aug-10(p)	11.8	ohio
PA391400	39	173	"Wood County, OH"	Aug-10(p)	9.1	ohio
CN391750	39	175	"Wyandot County, OH"	Aug-10(p)	11	ohio
CN400010	40	1	"Adair County, OK"	Aug-10(p)	7.6	oklahoma
CN400030	40	3	"Alfalfa County, OK"	Aug-10(p)	5.4	oklahoma
CN400050	40	5	"Atoka County, OK"	Aug-10(p)	8	oklahoma
CN400070	40	7	"Beaver County, OK"	Aug-10(p)	3.3	oklahoma
CN400090	40	9	"Beckham County, OK"	Aug-10(p)	4.8	oklahoma
CN400110	40	11	"Blaine County, OK"	Aug-10(p)	8.4	oklahoma
CN400130	40	13	"Bryan County, OK"	Aug-10(p)	5.2	oklahoma
CN400150	40	15	"Caddo County, OK"	Aug-10(p)	6.4	oklahoma
CN400170	40	17	"Canadian County, OK"	Aug-10(p)	5.6	oklahoma
CN400190	40	19	"Carter County, OK"	Aug-10(p)	5.3	oklahoma
CN400210	40	21	"Cherokee County, OK"	Aug-10(p)	5.6	oklahoma
CN400230	40	23	"Choctaw County, OK"	Aug-10(p)	7.1	oklahoma
CN400250	40	25	"Cimarron County, OK"	Aug-10(p)	4.3	oklahoma
CN400270	40	27	"Cleveland County, OK"	Aug-10(p)	5.7	oklahoma
CN400290	40	29	"Coal County, OK"	Aug-10(p)	7.8	oklahoma
PS400020	40	31	"Comanche County, OK"	Aug-10(p)	6.2	oklahoma
CN400330	40	33	"Cotton County, OK"	Aug-10(p)	5	oklahoma
CN400350	40	35	"Craig County, OK"	Aug-10(p)	5.8	oklahoma
PA400450	40	37	"Creek County, OK"	Aug-10(p)	8.4	oklahoma
CN400390	40	39	"Custer County, OK"	Aug-10(p)	4.6	oklahoma
CN400410	40	41	"Delaware County, OK"	Aug-10(p)	6.4	oklahoma
CN400430	40	43	"Dewey County, OK"	Aug-10(p)	4.1	oklahoma
CN400450	40	45	"Ellis County, OK"	Aug-10(p)	4.3	oklahoma
CN400470	40	47	"Garfield County, OK"	Aug-10(p)	4.9	oklahoma
CN400490	40	49	"Garvin County, OK"	Aug-10(p)	6	oklahoma
CN400510	40	51	"Grady County, OK"	Aug-10(p)	6.9	oklahoma
CN400530	40	53	"Grant County, OK"	Aug-10(p)	4.1	oklahoma
CN400550	40	55	"Greer County, OK"	Aug-10(p)	8	oklahoma
CN400570	40	57	"Harmon County, OK"	Aug-10(p)	5.5	oklahoma
CN400590	40	59	"Harper County, OK"	Aug-10(p)	3.5	oklahoma
CN400610	40	61	"Haskell County, OK"	Aug-10(p)	7.3	oklahoma
CN400630	40	63	"Hughes County, OK"	Aug-10(p)	10.2	oklahoma
CN400650	40	65	"Jackson County, OK"	Aug-10(p)	5.3	oklahoma
CN400670	40	67	"Jefferson County, OK"	Aug-10(p)	7.6	oklahoma
CN400690	40	69	"Johnston County, OK"	Aug-10(p)	7.1	oklahoma
CN400710	40	71	"Kay County, OK"	Aug-10(p)	7.9	oklahoma
CN400730	40	73	"Kingfisher County, OK"	Aug-10(p)	4.7	oklahoma
CN400750	40	75	"Kiowa County, OK"	Aug-10(p)	5.8	oklahoma
CN400770	40	77	"Latimer County, OK"	Aug-10(p)	11	oklahoma
CN400790	40	79	"Le Flore County, OK"	Aug-10(p)	10.6	oklahoma
CN400810	40	81	"Lincoln County, OK"	Aug-10(p)	6.4	oklahoma
CN400830	40	83	"Logan County, OK"	Aug-10(p)	6.4	oklahoma
CN400850	40	85	"Love County, OK"	Aug-10(p)	5	oklahoma
CN400870	40	87	"McClain County, OK"	Aug-10(p)	6.1	oklahoma
CN400890	40	89	"McCurtain County, OK"	Aug-10(p)	11.2	oklahoma
CN400910	40	91	"McIntosh County, OK"	Aug-10(p)	8.7	oklahoma
CN400930	40	93	"Major County, OK"	Aug-10(p)	4.4	oklahoma
CN400950	40	95	"Marshall County, OK"	Aug-10(p)	6.7	oklahoma
CN400970	40	97	"Mayes County, OK"	Aug-10(p)	8.6	oklahoma
CN400990	40	99	"Murray County, OK"	Aug-10(p)	3.9	oklahoma
PA400300	40	101	"Muskogee County, OK"	Aug-10(p)	7.9	oklahoma
CN401030	40	103	"Noble County, OK"	Aug-10(p)	6.1	oklahoma
CN401050	40	105	"Nowata County, OK"	Aug-10(p)	8.5	oklahoma
CN401070	40	107	"Okfuskee County, OK"	Aug-10(p)	8.7	oklahoma
CN401090	40	109	"Oklahoma County, OK"	Aug-10(p)	6.7	oklahoma
CN401110	40	111	"Okmulgee County, OK"	Aug-10(p)	9.7	oklahoma
CN401130	40	113	"Osage County, OK"	Aug-10(p)	8.1	oklahoma
CN401150	40	115	"Ottawa County, OK"	Aug-10(p)	6.2	oklahoma
CN401170	40	117	"Pawnee County, OK"	Aug-10(p)	9.1	oklahoma
PA400400	40	119	"Payne County, OK"	Aug-10(p)	6.3	oklahoma
CN401210	40	121	"Pittsburg County, OK"	Aug-10(p)	6.4	oklahoma
CN401230	40	123	"Pontotoc County, OK"	Aug-10(p)	5.2	oklahoma
PA400500	40	125	"Pottawatomie County, OK"	Aug-10(p)	6.6	oklahoma
CN401270	40	127	"Pushmataha County, OK"	Aug-10(p)	8.1	oklahoma
CN401290	40	129	"Roger Mills County, OK"	Aug-10(p)	3.8	oklahoma
CN401310	40	131	"Rogers County, OK"	Aug-10(p)	7.2	oklahoma
CN401330	40	133	"Seminole County, OK"	Aug-10(p)	8.5	oklahoma
CN401350	40	135	"Sequoyah County, OK"	Aug-10(p)	10.7	oklahoma
CN401370	40	137	"Stephens County, OK"	Aug-10(p)	6.8	oklahoma
CN401390	40	139	"Texas County, OK"	Aug-10(p)	5.9	oklahoma
CN401410	40	141	"Tillman County, OK"	Aug-10(p)	6.1	oklahoma
CN401430	40	143	"Tulsa County, OK"	Aug-10(p)	7.5	oklahoma
CN401450	40	145	"Wagoner County, OK"	Aug-10(p)	7.1	oklahoma
CN401470	40	147	"Washington County, OK"	Aug-10(p)	5.9	oklahoma
CN401490	40	149	"Washita County, OK"	Aug-10(p)	5.1	oklahoma
CN401510	40	151	"Woods County, OK"	Aug-10(p)	4.1	oklahoma
CN401530	40	153	"Woodward County, OK"	Aug-10(p)	5.5	oklahoma
CN410010	41	1	"Baker County, OR"	Aug-10(p)	8.3	oregon
CN410030	41	3	"Benton County, OR"	Aug-10(p)	7.3	oregon
CN410050	41	5	"Clackamas County, OR"	Aug-10(p)	9.8	oregon
CN410070	41	7	"Clatsop County, OR"	Aug-10(p)	8.3	oregon
CN410090	41	9	"Columbia County, OR"	Aug-10(p)	11.3	oregon
CN410110	41	11	"Coos County, OR"	Aug-10(p)	12.2	oregon
CN410130	41	13	"Crook County, OR"	Aug-10(p)	15.8	oregon
CN410150	41	15	"Curry County, OR"	Aug-10(p)	11.6	oregon
CN410170	41	17	"Deschutes County, OR"	Aug-10(p)	13	oregon
PA410450	41	19	"Douglas County, OR"	Aug-10(p)	13.9	oregon
CN410210	41	21	"Gilliam County, OR"	Aug-10(p)	5.3	oregon
CN410230	41	23	"Grant County, OR"	Aug-10(p)	10.5	oregon
CN410250	41	25	"Harney County, OR"	Aug-10(p)	12.7	oregon
CN410270	41	27	"Hood River County, OR"	Aug-10(p)	8.6	oregon
PA410300	41	29	"Jackson County, OR"	Aug-10(p)	12.4	oregon
CN410310	41	31	"Jefferson County, OR"	Aug-10(p)	12.7	oregon
PA411250	41	33	"Josephine County, OR"	Aug-10(p)	13.5	oregon
CN410350	41	35	"Klamath County, OR"	Aug-10(p)	12	oregon
CN410370	41	37	"Lake County, OR"	Aug-10(p)	11.3	oregon
CN410390	41	39	"Lane County, OR"	Aug-10(p)	10.5	oregon
CN410410	41	41	"Lincoln County, OR"	Aug-10(p)	9.7	oregon
CN410430	41	43	"Linn County, OR"	Aug-10(p)	12.8	oregon
CN410450	41	45	"Malheur County, OR"	Aug-10(p)	10.5	oregon
CN410470	41	47	"Marion County, OR"	Aug-10(p)	10.4	oregon
CN410490	41	49	"Morrow County, OR"	Aug-10(p)	7.4	oregon
CN410510	41	51	"Multnomah County, OR"	Aug-10(p)	9.9	oregon
CN410530	41	53	"Polk County, OR"	Aug-10(p)	8.9	oregon
CN410550	41	55	"Sherman County, OR"	Aug-10(p)	8	oregon
CN410570	41	57	"Tillamook County, OR"	Aug-10(p)	8.8	oregon
CN410590	41	59	"Umatilla County, OR"	Aug-10(p)	8.6	oregon
CN410610	41	61	"Union County, OR"	Aug-10(p)	9	oregon
CN410630	41	63	"Wallowa County, OR"	Aug-10(p)	8.4	oregon
CN410650	41	65	"Wasco County, OR"	Aug-10(p)	8.6	oregon
PA410050	41	67	"Washington County, OR"	Aug-10(p)	8.8	oregon
CN410690	41	69	"Wheeler County, OR"	Aug-10(p)	10.6	oregon
PA411300	41	71	"Yamhill County, OR"	Aug-10(p)	10.2	oregon
PA421600	42	1	"Adams County, PA"	Aug-10(p)	8.1	pennsylvania
CN420030	42	3	"Allegheny County, PA"	Aug-10(p)	8	pennsylvania
PA421250	42	5	"Armstrong County, PA"	Aug-10(p)	8.9	pennsylvania
CN420070	42	7	"Beaver County, PA"	Aug-10(p)	8.4	pennsylvania
CN420090	42	9	"Bedford County, PA"	Aug-10(p)	10.4	pennsylvania
PS420120	42	11	"Berks County, PA"	Aug-10(p)	9.5	pennsylvania
CN420130	42	13	"Blair County, PA"	Aug-10(p)	7.6	pennsylvania
PA421650	42	15	"Bradford County, PA"	Aug-10(p)	7.2	pennsylvania
PS420150	42	17	"Bucks County, PA"	Aug-10(p)	8	pennsylvania
PA421200	42	19	"Butler County, PA"	Aug-10(p)	7.7	pennsylvania
PA420250	42	21	"Cambria County, PA"	Aug-10(p)	10	pennsylvania
CN420230	42	23	"Cameron County, PA"	Aug-10(p)	14.8	pennsylvania
PA421550	42	25	"Carbon County, PA"	Aug-10(p)	10.6	pennsylvania
PS420200	42	27	"Centre County, PA"	Aug-10(p)	6.6	pennsylvania
PS420250	42	29	"Chester County, PA"	Aug-10(p)	7.3	pennsylvania
CN420310	42	31	"Clarion County, PA"	Aug-10(p)	10.6	pennsylvania
PA421700	42	33	"Clearfield County, PA"	Aug-10(p)	10	pennsylvania
CN420350	42	35	"Clinton County, PA"	Aug-10(p)	9.1	pennsylvania
PA421750	42	37	"Columbia County, PA"	Aug-10(p)	8.7	pennsylvania
PA421400	42	39	"Crawford County, PA"	Aug-10(p)	9.8	pennsylvania
PA421900	42	41	"Cumberland County, PA"	Aug-10(p)	7.3	pennsylvania
CN420430	42	43	"Dauphin County, PA"	Aug-10(p)	8.6	pennsylvania
PS420300	42	45	"Delaware County, PA"	Aug-10(p)	9	pennsylvania
CN420470	42	47	"Elk County, PA"	Aug-10(p)	9.7	pennsylvania
CN420490	42	49	"Erie County, PA"	Aug-10(p)	9.4	pennsylvania
PS420400	42	51	"Fayette County, PA"	Aug-10(p)	9.7	pennsylvania
CN420530	42	53	"Forest County, PA"	Aug-10(p)	8.7	pennsylvania
PS420450	42	55	"Franklin County, PA"	Aug-10(p)	8.4	pennsylvania
CN420570	42	57	"Fulton County, PA"	Aug-10(p)	12.1	pennsylvania
CN420590	42	59	"Greene County, PA"	Aug-10(p)	8	pennsylvania
CN420610	42	61	"Huntingdon County, PA"	Aug-10(p)	10.4	pennsylvania
PA421300	42	63	"Indiana County, PA"	Aug-10(p)	8.8	pennsylvania
CN420650	42	65	"Jefferson County, PA"	Aug-10(p)	9.7	pennsylvania
CN420670	42	67	"Juniata County, PA"	Aug-10(p)	7.9	pennsylvania
CN420690	42	69	"Lackawanna County, PA"	Aug-10(p)	9.8	pennsylvania
PS421500	42	71	"Lancaster County, PA"	Aug-10(p)	7.8	pennsylvania
PS420600	42	73	"Lawrence County, PA"	Aug-10(p)	9.4	pennsylvania
PS421550	42	75	"Lebanon County, PA"	Aug-10(p)	7.4	pennsylvania
CN420770	42	77	"Lehigh County, PA"	Aug-10(p)	9.7	pennsylvania
PS420700	42	79	"Luzerne County, PA"	Aug-10(p)	10.2	pennsylvania
PA421150	42	81	"Lycoming County, PA"	Aug-10(p)	8.9	pennsylvania
PA421800	42	83	"McKean County, PA"	Aug-10(p)	10	pennsylvania
PA421350	42	85	"Mercer County, PA"	Aug-10(p)	10.7	pennsylvania
CN420870	42	87	"Mifflin County, PA"	Aug-10(p)	10.2	pennsylvania
PA421950	42	89	"Monroe County, PA"	Aug-10(p)	9.7	pennsylvania
PS420850	42	91	"Montgomery County, PA"	Aug-10(p)	7.6	pennsylvania
CN420930	42	93	"Montour County, PA"	Aug-10(p)	7.1	pennsylvania
CN420950	42	95	"Northampton County, PA"	Aug-10(p)	9.5	pennsylvania
PS420900	42	97	"Northumberland County, PA"	Aug-10(p)	9.4	pennsylvania
CN420990	42	99	"Perry County, PA"	Aug-10(p)	8.4	pennsylvania
PS420950	42	101	"Philadelphia County/city, PA"	Aug-10(p)	11.8	pennsylvania
CN421030	42	103	"Pike County, PA"	Aug-10(p)	9.3	pennsylvania
CN421050	42	105	"Potter County, PA"	Aug-10(p)	10.8	pennsylvania
PS421040	42	107	"Schuylkill County, PA"	Aug-10(p)	10.4	pennsylvania
CN421090	42	109	"Snyder County, PA"	Aug-10(p)	8.9	pennsylvania
PA420350	42	111	"Somerset County, PA"	Aug-10(p)	9.5	pennsylvania
CN421130	42	113	"Sullivan County, PA"	Aug-10(p)	8.3	pennsylvania
CN421150	42	115	"Susquehanna County, PA"	Aug-10(p)	8.1	pennsylvania
CN421170	42	117	"Tioga County, PA"	Aug-10(p)	8.4	pennsylvania
CN421190	42	119	"Union County, PA"	Aug-10(p)	9.3	pennsylvania
PA421450	42	121	"Venango County, PA"	Aug-10(p)	9.1	pennsylvania
CN421230	42	123	"Warren County, PA"	Aug-10(p)	8.1	pennsylvania
PS421300	42	125	"Washington County, PA"	Aug-10(p)	7.8	pennsylvania
CN421270	42	127	"Wayne County, PA"	Aug-10(p)	7	pennsylvania
PS421350	42	129	"Westmoreland County, PA"	Aug-10(p)	8.7	pennsylvania
CN421310	42	131	"Wyoming County, PA"	Aug-10(p)	9.2	pennsylvania
PS421400	42	133	"York County, PA"	Aug-10(p)	9	pennsylvania
CN440010	44	1	"Bristol County, RI"	Aug-10(p)	10.1	rhode island
CN440030	44	3	"Kent County, RI"	Aug-10(p)	11.6	rhode island
CN440050	44	5	"Newport County, RI"	Aug-10(p)	9.9	rhode island
CN440070	44	7	"Providence County, RI"	Aug-10(p)	12.8	rhode island
CN440090	44	9	"Washington County, RI"	Aug-10(p)	9.6	rhode island
CN450010	45	1	"Abbeville County, SC"	Aug-10(p)	13.8	south carolina
PA450500	45	3	"Aiken County, SC"	Aug-10(p)	8.6	south carolina
CN450050	45	5	"Allendale County, SC"	Aug-10(p)	19.5	south carolina
CN450070	45	7	"Anderson County, SC"	Aug-10(p)	11.7	south carolina
CN450090	45	9	"Bamberg County, SC"	Aug-10(p)	16.9	south carolina
CN450110	45	11	"Barnwell County, SC"	Aug-10(p)	17.5	south carolina
PA450550	45	13	"Beaufort County, SC"	Aug-10(p)	9.1	south carolina
PA450600	45	15	"Berkeley County, SC"	Aug-10(p)	10.8	south carolina
CN450170	45	17	"Calhoun County, SC"	Aug-10(p)	12.1	south carolina
CN450190	45	19	"Charleston County, SC"	Aug-10(p)	9.8	south carolina
CN450210	45	21	"Cherokee County, SC"	Aug-10(p)	14.6	south carolina
CN450230	45	23	"Chester County, SC"	Aug-10(p)	17.9	south carolina
CN450250	45	25	"Chesterfield County, SC"	Aug-10(p)	14.9	south carolina
CN450270	45	27	"Clarendon County, SC"	Aug-10(p)	15.5	south carolina
CN450290	45	29	"Colleton County, SC"	Aug-10(p)	13.4	south carolina
PA450650	45	31	"Darlington County, SC"	Aug-10(p)	13.3	south carolina
CN450330	45	33	"Dillon County, SC"	Aug-10(p)	15.5	south carolina
PA450670	45	35	"Dorchester County, SC"	Aug-10(p)	9.8	south carolina
CN450370	45	37	"Edgefield County, SC"	Aug-10(p)	10.3	south carolina
CN450390	45	39	"Fairfield County, SC"	Aug-10(p)	13.4	south carolina
PA450700	45	41	"Florence County, SC"	Aug-10(p)	11.6	south carolina
CN450430	45	43	"Georgetown County, SC"	Aug-10(p)	11.7	south carolina
CN450450	45	45	"Greenville County, SC"	Aug-10(p)	9.9	south carolina
PA451100	45	47	"Greenwood County, SC"	Aug-10(p)	12.6	south carolina
CN450490	45	49	"Hampton County, SC"	Aug-10(p)	14.5	south carolina
